timestamp,open,high,low,close,volume
2026-01-05 10:46:00,5017.5,5018.25,5017.5,5017.5,465
2026-01-05 10:47:00,5017.5,5017.5,5016.75,5016.75,317
2026-01-05 10:48:00,5016.75,5017.75,5016.25,5017.75,100
2026-01-05 10:49:00,5017.75,5019.0,5017.75,5019.0,280
2026-01-05 10:50:00,5019.0,5019.5,5018.5,5019.5,185
2026-01-05 10:51:00,5019.5,5019.5,5016.5,5016.5,473
2026-01-05 10:52:00,5016.5,5016.75,5015.5,5015.75,205
2026-01-05 10:53:00,5015.75,5015.75,5014.0,5014.25,178
2026-01-05 10:54:00,5014.25,5014.5,5013.0,5013.0,345
2026-01-05 10:55:00,5013.0,5013.75,5012.75,5012.75,301
2026-01-05 10:56:00,5012.75,5013.75,5012.75,5013.75,389
2026-01-05 10:57:00,5013.75,5014.25,5013.75,5014.25,313
2026-01-05 10:58:00,5014.25,5015.0,5014.25,5014.5,276
2026-01-05 10:59:00,5014.5,5014.5,5012.75,5014.5,361
2026-01-05 11:00:00,5014.5,5014.75,5014.0,5014.0,110
2026-01-05 11:01:00,5014.0,5014.0,5013.25,5013.25,283
2026-01-05 11:02:00,5013.25,5013.5,5013.0,5013.5,262
2026-01-05 11:03:00,5013.5,5013.75,5012.25,5012.25,493
2026-01-05 11:04:00,5012.25,5012.75,5012.25,5012.5,407
2026-01-05 11:05:00,5012.5,5013.0,5012.5,5012.75,389
2026-01-05 11:06:00,5012.75,5015.5,5012.5,5015.5,482
2026-01-05 11:07:00,5015.5,5015.5,5014.5,5015.25,185
2026-01-05 11:08:00,5015.25,5015.5,5014.25,5014.5,417
2026-01-05 11:09:00,5014.5,5014.75,5014.0,5014.75,96
2026-01-05 11:10:00,5014.75,5014.75,5013.0,5013.25,457
2026-01-05 11:11:00,5013.25,5013.5,5012.75,5013.25,362
2026-01-05 11:12:00,5013.25,5014.75,5013.25,5014.75,54
2026-01-05 11:13:00,5014.75,5016.75,5014.75,5016.75,267
2026-01-05 11:14:00,5016.75,5017.0,5015.75,5016.75,201
2026-01-05 11:15:00,5016.75,5018.0,5016.75,5017.25,75
2026-01-05 11:16:00,5017.25,5018.0,5016.75,5016.75,147
2026-01-05 11:17:00,5016.75,5016.75,5015.25,5015.5,208
2026-01-05 11:18:00,5015.5,5016.0,5015.5,5015.5,452
2026-01-05 11:19:00,5015.5,5015.5,5013.25,5013.25,462
2026-01-05 11:20:00,5013.25,5015.0,5013.0,5015.0,395
2026-01-05 11:21:00,5015.0,5016.0,5015.0,5015.25,394
2026-01-05 11:22:00,5015.25,5015.25,5014.75,5014.75,337
2026-01-05 11:23:00,5014.75,5015.0,5013.5,5013.5,73
2026-01-05 11:24:00,5013.5,5013.75,5013.25,5013.5,430
2026-01-05 11:25:00,5013.5,5013.5,5012.0,5012.0,193
2026-01-05 11:26:00,5012.0,5012.25,5010.75,5010.75,380
2026-01-05 11:27:00,5010.75,5011.25,5010.25,5010.25,355
2026-01-05 11:28:00,5010.25,5010.75,5009.75,5010.25,350
2026-01-05 11:29:00,5010.25,5011.5,5010.25,5011.25,116
2026-01-05 11:30:00,5011.25,5012.0,5010.5,5011.5,58
2026-01-05 11:31:00,5011.5,5011.5,5010.0,5010.0,105
2026-01-05 11:32:00,5010.0,5010.0,5008.75,5009.25,65
2026-01-05 11:33:00,5009.25,5009.75,5008.75,5009.0,361
2026-01-05 11:34:00,5009.0,5009.25,5008.0,5008.0,308
2026-01-05 11:35:00,5008.0,5008.0,5005.75,5005.75,281
2026-01-05 11:36:00,5005.75,5006.0,5005.5,5005.75,128
2026-01-05 11:37:00,5005.75,5005.75,5005.0,5005.25,80
2026-01-05 11:38:00,5005.25,5005.25,5004.25,5004.25,419
2026-01-05 11:39:00,5004.25,5004.75,5003.75,5003.75,229
2026-01-05 11:40:00,5003.75,5004.0,5002.75,5003.5,364
2026-01-05 11:41:00,5003.5,5003.5,5002.0,5002.5,223
2026-01-05 11:42:00,5002.5,5004.25,5002.25,5004.25,321
2026-01-05 11:43:00,5004.25,5004.5,5003.75,5003.75,76
2026-01-05 11:44:00,5003.75,5004.75,5003.75,5004.25,160
2026-01-05 11:45:00,5004.25,5004.25,5003.25,5003.25,252
2026-01-05 11:46:00,5003.25,5004.25,5003.25,5004.0,304
2026-01-05 11:47:00,5004.0,5004.0,5002.75,5002.75,491
2026-01-05 11:48:00,5002.75,5002.75,5001.5,5001.75,198
2026-01-05 11:49:00,5001.75,5002.0,5001.0,5001.25,482
2026-01-05 11:50:00,5001.25,5002.25,5001.25,5002.25,89
2026-01-05 11:51:00,5002.25,5002.25,5001.0,5001.25,170
2026-01-05 11:52:00,5001.25,5002.25,5001.25,5002.0,287
2026-01-05 11:53:00,5002.0,5002.0,4999.25,4999.25,371
2026-01-05 11:54:00,4999.25,4999.25,4998.5,4998.5,286
2026-01-05 11:55:00,4998.5,4999.0,4998.0,4998.0,286
2026-01-05 11:56:00,4998.0,4998.0,4996.75,4997.75,306
2026-01-05 11:57:00,4997.75,4999.0,4997.75,4998.75,176
2026-01-05 11:58:00,4998.75,4998.75,4996.5,4997.0,397
2026-01-05 11:59:00,4997.0,4997.5,4996.25,4997.5,386
2026-01-05 12:00:00,4997.5,4998.0,4996.5,4997.0,389
2026-01-05 12:01:00,4997.0,4997.5,4996.75,4997.0,474
2026-01-05 12:02:00,4997.0,4998.25,4997.0,4997.75,159
2026-01-05 12:03:00,4997.75,5000.5,4997.5,5000.0,326
2026-01-05 12:04:00,5000.0,5000.25,4999.25,4999.5,475
2026-01-05 12:05:00,4999.5,4999.5,4998.0,4998.0,362
2026-01-05 12:06:00,4998.0,4998.25,4997.5,4997.75,238
2026-01-05 12:07:00,4997.75,4997.75,4996.0,4996.0,152
2026-01-05 12:08:00,4996.0,4997.25,4995.75,4997.25,485
2026-01-05 12:09:00,4997.25,4998.25,4997.0,4998.25,468
2026-01-05 12:10:00,4998.25,4998.25,4997.75,4998.0,64
2026-01-05 12:11:00,4998.0,4998.25,4998.0,4998.0,475
2026-01-05 12:12:00,4998.0,4999.5,4998.0,4999.0,422
2026-01-05 12:13:00,4999.0,4999.0,4998.0,4998.0,82
2026-01-05 12:14:00,4998.0,4999.25,4998.0,4999.25,364
2026-01-05 12:15:00,4999.25,5000.25,4999.0,5000.0,452
2026-01-05 12:16:00,5000.0,5000.5,4999.0,4999.0,453
2026-01-05 12:17:00,4999.0,4999.25,4998.25,4998.75,223
2026-01-05 12:18:00,4998.75,4998.75,4997.25,4997.25,447
2026-01-05 12:19:00,4997.25,4998.25,4997.25,4998.0,467
2026-01-05 12:20:00,4998.0,4998.0,4997.0,4997.5,113
2026-01-05 12:21:00,4997.5,4998.25,4997.0,4998.25,238
2026-01-05 12:22:00,4998.25,4999.25,4998.25,4998.75,214
2026-01-05 12:23:00,4998.75,4999.5,4998.75,4999.25,422
2026-01-05 12:24:00,4999.25,5001.0,4999.25,5001.0,236
2026-01-05 12:25:00,5001.0,5001.0,5000.0,5000.0,170
2026-01-05 12:26:00,5000.0,5000.0,4999.0,4999.25,440
2026-01-05 12:27:00,4999.25,5000.5,4999.25,5000.5,315
2026-01-05 12:28:00,5000.5,5000.75,4999.75,5000.75,301
2026-01-05 12:29:00,5000.75,5001.25,4999.25,4999.25,213
2026-01-05 12:30:00,4999.25,4999.25,4997.75,4997.75,139
2026-01-05 12:31:00,4997.75,4999.25,4997.25,4999.25,238
2026-01-05 12:32:00,4999.25,5000.0,4998.25,4999.5,260
2026-01-05 12:33:00,4999.5,5000.0,4998.75,4999.0,499
2026-01-05 12:34:00,4999.0,4999.25,4998.0,4998.5,315
2026-01-05 12:35:00,4998.5,4999.75,4998.5,4999.25,178
2026-01-05 12:36:00,4999.25,5000.75,4999.25,5000.25,347
2026-01-05 12:37:00,5000.25,5001.0,5000.25,5000.25,73
2026-01-05 12:38:00,5000.25,5001.0,5000.0,5001.0,329
2026-01-05 12:39:00,5001.0,5001.5,5000.5,5000.5,275
2026-01-05 12:40:00,5000.5,5001.0,5000.25,5001.0,254
2026-01-05 12:41:00,5001.0,5001.5,5001.0,5001.25,198
2026-01-05 12:42:00,5001.25,5002.25,5001.0,5002.0,147
2026-01-05 12:43:00,5002.0,5002.0,5001.0,5001.25,173
2026-01-05 12:44:00,5001.25,5002.75,5001.25,5002.0,483
2026-01-05 12:45:00,5002.0,5003.25,5002.0,5003.25,235
2026-01-05 12:46:00,5003.25,5003.25,5002.25,5003.0,99
2026-01-05 12:47:00,5003.0,5003.25,5002.5,5002.5,73
2026-01-05 12:48:00,5002.5,5005.25,5002.5,5005.25,213
2026-01-05 12:49:00,5005.25,5006.75,5005.25,5006.25,203
2026-01-05 12:50:00,5006.25,5007.0,5006.25,5006.5,372
2026-01-05 12:51:00,5006.5,5007.5,5006.25,5006.25,137
2026-01-05 12:52:00,5006.25,5006.25,5004.5,5004.5,147
2026-01-05 12:53:00,5004.5,5006.0,5004.5,5005.75,426
2026-01-05 12:54:00,5005.75,5005.75,5004.5,5005.0,285
2026-01-05 12:55:00,5005.0,5005.25,5004.0,5004.0,148
2026-01-05 12:56:00,5004.0,5005.25,5004.0,5004.5,300
2026-01-05 12:57:00,5004.5,5005.0,5004.25,5004.5,252
2026-01-05 12:58:00,5004.5,5004.75,5003.5,5004.0,181
2026-01-05 12:59:00,5004.0,5004.25,5003.5,5004.25,172
2026-01-05 13:00:00,5004.25,5004.75,5004.25,5004.25,444
2026-01-05 13:01:00,5004.25,5005.75,5004.25,5004.25,437
2026-01-05 13:02:00,5004.25,5004.5,5003.5,5003.75,69
2026-01-05 13:03:00,5003.75,5005.0,5003.75,5004.5,433
2026-01-05 13:04:00,5004.5,5005.25,5004.5,5005.0,378
2026-01-05 13:05:00,5005.0,5005.25,5004.5,5005.25,284
2026-01-05 13:06:00,5005.25,5005.75,5004.5,5005.75,377
2026-01-05 13:07:00,5005.75,5006.25,5005.25,5005.75,177
2026-01-05 13:08:00,5005.75,5006.0,5005.5,5005.75,234
2026-01-05 13:09:00,5005.75,5006.75,5005.75,5006.5,209
2026-01-05 13:10:00,5006.5,5007.0,5005.75,5006.5,360
2026-01-05 13:11:00,5006.5,5007.0,5005.75,5005.75,355
2026-01-05 13:12:00,5005.75,5007.0,5005.25,5007.0,308
2026-01-05 13:13:00,5007.0,5008.5,5007.0,5007.75,311
2026-01-05 13:14:00,5007.75,5008.25,5007.0,5007.0,61
2026-01-05 13:15:00,5007.0,5008.25,5006.5,5008.25,85
2026-01-05 13:16:00,5008.25,5009.75,5008.25,5008.75,241
2026-01-05 13:17:00,5008.75,5009.5,5008.5,5008.5,384
2026-01-05 13:18:00,5008.5,5010.25,5008.25,5009.75,202
2026-01-05 13:19:00,5009.75,5010.5,5009.25,5010.5,498
2026-01-05 13:20:00,5010.5,5010.5,5009.5,5009.75,101
2026-01-05 13:21:00,5009.75,5009.75,5007.75,5008.0,436
2026-01-05 13:22:00,5008.0,5008.0,5007.25,5007.75,394
2026-01-05 13:23:00,5007.75,5008.25,5007.25,5007.75,352
2026-01-05 13:24:00,5007.75,5008.25,5006.25,5006.5,452
2026-01-05 13:25:00,5006.5,5007.0,5005.75,5007.0,489
2026-01-05 13:26:00,5007.0,5007.5,5006.25,5007.5,154
2026-01-05 13:27:00,5007.5,5007.75,5006.5,5006.75,359
2026-01-05 13:28:00,5006.75,5006.75,5005.25,5005.25,220
2026-01-05 13:29:00,5005.25,5006.0,5004.75,5004.75,406
2026-01-05 13:30:00,5004.75,5004.75,5004.0,5004.0,183
2026-01-05 13:31:00,5004.0,5004.0,5003.25,5003.5,210
2026-01-05 13:32:00,5003.5,5004.25,5003.0,5003.75,128
2026-01-05 13:33:00,5003.75,5004.0,5002.5,5003.0,300
2026-01-05 13:34:00,5003.0,5003.5,5002.5,5002.5,327
2026-01-05 13:35:00,5002.5,5003.5,5002.5,5003.5,120
2026-01-05 13:36:00,5003.5,5003.75,5002.5,5002.5,365
2026-01-05 13:37:00,5002.5,5003.25,5002.5,5002.75,196
2026-01-05 13:38:00,5002.75,5003.5,5002.75,5003.25,148
2026-01-05 13:39:00,5003.25,5004.0,5002.25,5003.75,406
2026-01-05 13:40:00,5003.75,5004.5,5003.75,5004.5,332
2026-01-05 13:41:00,5004.5,5004.5,5003.0,5003.75,98
2026-01-05 13:42:00,5003.75,5004.75,5003.75,5004.75,400
2026-01-05 13:43:00,5004.75,5005.75,5004.75,5005.75,435
2026-01-05 13:44:00,5005.75,5006.0,5004.5,5004.5,326
2026-01-05 13:45:00,5004.5,5006.25,5004.25,5005.75,273
2026-01-05 13:46:00,5005.75,5006.0,5003.75,5004.25,451
2026-01-05 13:47:00,5004.25,5005.0,5004.25,5004.5,366
2026-01-05 13:48:00,5004.5,5005.5,5004.5,5005.5,234
2026-01-05 13:49:00,5005.5,5006.5,5005.5,5006.5,334
2026-01-05 13:50:00,5006.5,5007.0,5006.25,5006.25,261
2026-01-05 13:51:00,5006.25,5007.25,5006.25,5007.25,121
2026-01-05 13:52:00,5007.25,5008.25,5007.25,5008.0,176
2026-01-05 13:53:00,5008.0,5008.0,5006.5,5007.0,244
2026-01-05 13:54:00,5007.0,5007.5,5006.5,5007.25,405
2026-01-05 13:55:00,5007.25,5008.5,5007.25,5008.0,174
2026-01-05 13:56:00,5008.0,5008.25,5007.75,5008.25,443
2026-01-05 13:57:00,5008.25,5008.25,5006.0,5006.0,457
2026-01-05 13:58:00,5006.0,5006.5,5005.75,5006.5,279
2026-01-05 13:59:00,5006.5,5007.5,5006.5,5006.5,234
2026-01-05 14:00:00,5006.5,5006.5,5004.5,5004.75,363
2026-01-05 14:01:00,5004.75,5006.0,5004.5,5004.5,182
2026-01-05 14:02:00,5004.5,5005.0,5004.0,5004.0,403
2026-01-05 14:03:00,5004.0,5005.0,5003.25,5005.0,122
2026-01-05 14:04:00,5005.0,5005.0,5004.25,5004.25,84
2026-01-05 14:05:00,5004.25,5006.0,5004.0,5006.0,174
2026-01-05 14:06:00,5006.0,5006.0,5004.75,5004.75,386
2026-01-05 14:07:00,5004.75,5004.75,5003.5,5003.5,435
2026-01-05 14:08:00,5003.5,5003.5,5001.75,5002.0,393
2026-01-05 14:09:00,5002.0,5002.25,5000.5,5001.0,366
2026-01-05 14:10:00,5001.0,5002.0,5000.5,5000.75,109
2026-01-05 14:11:00,5000.75,5002.5,5000.75,5002.5,405
2026-01-05 14:12:00,5002.5,5003.5,5002.5,5003.0,493
2026-01-05 14:13:00,5003.0,5004.5,5003.0,5004.0,262
2026-01-05 14:14:00,5004.0,5004.5,5003.75,5004.5,197
2026-01-05 14:15:00,5004.5,5005.25,5004.25,5005.25,471
2026-01-05 14:16:00,5005.25,5005.75,5004.5,5004.75,384
2026-01-05 14:17:00,5004.75,5005.0,5004.0,5004.5,447
2026-01-05 14:18:00,5004.5,5004.5,5003.25,5003.5,451
2026-01-05 14:19:00,5003.5,5004.75,5003.5,5004.75,198
2026-01-05 14:20:00,5004.75,5004.75,5002.25,5002.25,80
2026-01-05 14:21:00,5002.25,5004.75,5002.25,5004.25,396
2026-01-05 14:22:00,5004.25,5004.25,5003.25,5003.25,256
2026-01-05 14:23:00,5003.25,5003.75,5003.0,5003.75,425
2026-01-05 14:24:00,5003.75,5005.0,5003.25,5003.75,472
2026-01-05 14:25:00,5003.75,5004.25,5003.0,5003.0,399
2026-01-05 14:26:00,5003.0,5003.25,5002.0,5003.25,269
2026-01-05 14:27:00,5003.25,5006.5,5003.25,5006.5,178
2026-01-05 14:28:00,5006.5,5007.25,5006.0,5006.0,96
2026-01-05 14:29:00,5006.0,5006.75,5005.75,5006.75,468
2026-01-05 14:30:00,5006.75,5007.75,5006.75,5007.0,238
2026-01-05 14:31:00,5007.0,5008.5,5006.5,5008.5,54
2026-01-05 14:32:00,5008.5,5008.5,5006.75,5006.75,161
2026-01-05 14:33:00,5006.75,5007.0,5005.75,5006.5,191
2026-01-05 14:34:00,5006.5,5006.5,5005.0,5006.5,498
2026-01-05 14:35:00,5006.5,5007.0,5006.25,5006.5,303
2026-01-05 14:36:00,5006.5,5006.5,5006.25,5006.5,248
2026-01-05 14:37:00,5006.5,5006.75,5005.75,5005.75,84
2026-01-05 14:38:00,5005.75,5006.75,5005.5,5005.5,266
2026-01-05 14:39:00,5005.5,5005.5,5004.75,5004.75,463
2026-01-05 14:40:00,5004.75,5005.25,5003.5,5003.75,483
2026-01-05 14:41:00,5003.75,5004.25,5003.5,5003.5,139
2026-01-05 14:42:00,5003.5,5004.75,5003.5,5004.0,135
2026-01-05 14:43:00,5004.0,5005.0,5003.5,5005.0,318
2026-01-05 14:44:00,5005.0,5005.75,5004.75,5004.75,238
2026-01-05 14:45:00,5004.75,5007.5,5004.75,5007.5,56
2026-01-05 14:46:00,5007.5,5008.75,5007.5,5007.5,429
2026-01-05 14:47:00,5007.5,5008.0,5007.0,5007.75,394
2026-01-05 14:48:00,5007.75,5008.0,5007.0,5007.0,482
2026-01-05 14:49:00,5007.0,5007.25,5006.75,5007.0,238
2026-01-05 14:50:00,5007.0,5007.0,5006.25,5006.5,259
2026-01-05 14:51:00,5006.5,5007.0,5006.25,5006.25,427
2026-01-05 14:52:00,5006.25,5006.25,5005.75,5006.25,97
2026-01-05 14:53:00,5006.25,5006.75,5006.0,5006.0,308
2026-01-05 14:54:00,5006.0,5007.75,5006.0,5007.5,211
2026-01-05 14:55:00,5007.5,5007.75,5007.25,5007.5,444
2026-01-05 14:56:00,5007.5,5008.0,5007.25,5008.0,207
2026-01-05 14:57:00,5008.0,5008.5,5007.25,5008.0,488
2026-01-05 14:58:00,5008.0,5009.0,5008.0,5009.0,65
2026-01-05 14:59:00,5009.0,5009.75,5008.75,5008.75,81
2026-01-05 15:00:00,5008.75,5009.25,5008.25,5008.75,182
2026-01-05 15:01:00,5008.75,5009.0,5008.0,5008.75,464
2026-01-05 15:02:00,5008.75,5008.75,5007.75,5007.75,399
2026-01-05 15:03:00,5007.75,5008.0,5007.0,5007.0,381
2026-01-05 15:04:00,5007.0,5008.5,5007.0,5008.5,319
2026-01-05 15:05:00,5008.5,5009.75,5008.5,5009.25,226
2026-01-05 15:06:00,5009.25,5010.0,5009.0,5009.75,79
2026-01-05 15:07:00,5009.75,5010.25,5009.5,5010.25,323
2026-01-05 15:08:00,5010.25,5012.25,5009.75,5012.0,479
2026-01-05 15:09:00,5012.0,5012.5,5011.5,5011.5,230
2026-01-05 15:10:00,5011.5,5012.25,5011.5,5012.0,301
2026-01-05 15:11:00,5012.0,5012.0,5010.75,5010.75,224
2026-01-05 15:12:00,5010.75,5010.75,5009.75,5010.5,483
2026-01-05 15:13:00,5010.5,5011.0,5010.0,5010.25,130
2026-01-05 15:14:00,5010.25,5010.25,5008.5,5008.5,364
2026-01-05 15:15:00,5008.5,5009.25,5007.75,5009.25,409
2026-01-05 15:16:00,5009.25,5011.75,5009.25,5011.25,163
2026-01-05 15:17:00,5011.25,5011.5,5010.75,5011.5,95
2026-01-05 15:18:00,5011.5,5011.75,5011.0,5011.0,452
2026-01-05 15:19:00,5011.0,5011.75,5010.5,5011.25,329
2026-01-05 15:20:00,5011.25,5011.25,5010.0,5010.25,67
2026-01-05 15:21:00,5010.25,5011.25,5010.25,5010.75,97
2026-01-05 15:22:00,5010.75,5011.5,5010.25,5010.5,77
2026-01-05 15:23:00,5010.5,5011.75,5010.5,5011.5,171
2026-01-05 15:24:00,5011.5,5012.0,5011.25,5012.0,370
2026-01-05 15:25:00,5012.0,5012.25,5011.5,5012.0,253
2026-01-05 15:26:00,5012.0,5012.0,5011.25,5012.0,72
2026-01-05 15:27:00,5012.0,5013.5,5012.0,5013.25,226
2026-01-05 15:28:00,5013.25,5013.5,5012.25,5012.25,401
2026-01-05 15:29:00,5012.25,5013.25,5012.25,5012.75,314
2026-01-05 15:30:00,5012.75,5013.0,5012.0,5013.0,463
2026-01-05 15:31:00,5013.0,5015.5,5013.0,5015.5,213
2026-01-05 15:32:00,5015.5,5016.75,5015.5,5016.75,497
2026-01-05 15:33:00,5016.75,5017.25,5016.25,5016.25,101
2026-01-05 15:34:00,5016.25,5017.0,5016.25,5016.75,298
2026-01-05 15:35:00,5016.75,5016.75,5015.75,5016.0,500
2026-01-05 15:36:00,5016.0,5016.0,5015.0,5015.0,193
2026-01-05 15:37:00,5015.0,5015.5,5013.5,5013.5,214
2026-01-05 15:38:00,5013.5,5014.25,5013.25,5013.75,494
2026-01-05 15:39:00,5013.75,5013.75,5012.75,5012.75,341
2026-01-05 15:40:00,5012.75,5013.75,5012.75,5013.5,190
2026-01-05 15:41:00,5013.5,5013.5,5012.5,5012.5,495
2026-01-05 15:42:00,5012.5,5012.75,5011.5,5012.75,75
2026-01-05 15:43:00,5012.75,5014.25,5012.75,5013.5,60
2026-01-05 15:44:00,5013.5,5014.0,5012.75,5013.0,361
2026-01-05 15:45:00,5013.0,5013.25,5012.75,5013.25,288
2026-01-05 15:46:00,5013.25,5015.0,5013.0,5014.75,337
2026-01-05 15:47:00,5014.75,5015.75,5014.0,5014.75,183
2026-01-05 15:48:00,5014.75,5014.75,5012.75,5013.75,464
2026-01-05 15:49:00,5013.75,5013.75,5010.5,5010.75,248
2026-01-05 15:50:00,5010.75,5011.25,5010.25,5010.5,293
2026-01-05 15:51:00,5010.5,5011.0,5010.0,5010.25,115
2026-01-05 15:52:00,5010.25,5010.25,5008.75,5008.75,164
2026-01-05 15:53:00,5008.75,5008.75,5008.25,5008.5,493
2026-01-05 15:54:00,5008.5,5008.5,5007.0,5007.0,261
2026-01-05 15:55:00,5007.0,5008.5,5007.0,5008.25,211
2026-01-05 15:56:00,5008.25,5009.5,5008.25,5009.5,157
2026-01-05 15:57:00,5009.5,5009.5,5007.75,5007.75,256
2026-01-05 15:58:00,5007.75,5008.25,5007.5,5007.75,321
2026-01-05 15:59:00,5007.75,5008.5,5007.75,5008.25,351
2026-01-06 09:30:00,5008.25,5009.25,5008.25,5008.5,401
2026-01-06 09:31:00,5008.5,5010.0,5008.5,5009.75,166
2026-01-06 09:32:00,5009.75,5011.0,5009.75,5010.0,242
2026-01-06 09:33:00,5010.0,5010.5,5010.0,5010.5,403
2026-01-06 09:34:00,5010.5,5011.5,5010.5,5011.25,265
2026-01-06 09:35:00,5011.25,5012.75,5010.5,5012.75,110
2026-01-06 09:36:00,5012.75,5013.0,5011.75,5012.0,259
2026-01-06 09:37:00,5012.0,5012.25,5011.75,5012.25,106
2026-01-06 09:38:00,5012.25,5012.5,5011.5,5012.0,168
